schemaVersion,recordType,title,authors,paper_url,github_url,github_stars,published_date,source_name,arxiv_id,github_forks,github_watchers
1.0,RESEARCH_PAPER,Nonmaximal sums of maximally monotone operators under Rockafellar's constraint qualification,Weifeng Yang,https://arxiv.org/abs/2609.10487v1,,,2026-09-09T17:26:26Z,arXiv,2609.10487,,
1.0,RESEARCH_PAPER,Deep Learning-Based Detection of Electrical Faults and Power Quality Disturbances in Aerospace Power Systems,Ian C. Guzmán; Radu Babiceanu; Berker Peköz,https://arxiv.org/abs/2609.10479v1,,,2026-09-09T17:19:14Z,arXiv,2609.10479,,
1.0,RESEARCH_PAPER,Semigroup-JEPA: Latent Dynamics Consistency for Zero-Shot Physics Generalization,Andy Zeyi Liu; Haoran Sun; Lucas Baker; Randall Balestriero; John Sous,https://arxiv.org/abs/2609.10464v1,,,2026-09-09T17:08:13Z,arXiv,2609.10464,,
1.0,RESEARCH_PAPER,JarvisGUI: Towards Cross-Device GUI Agents with Dynamic Task Composition,Zixiang Chen; Yuheng Lu; Zihao Cheng; Zeming Liu; Jizeng Bai; Ziye Huang; Zhiyin Lin; Zihan Li; Yuhang Guo; Yunhong Wang; Haifeng Wang,https://arxiv.org/abs/2609.10451v1,,,2026-09-09T16:59:59Z,arXiv,2609.10451,,
1.0,RESEARCH_PAPER,Building Multilingual Bridges: Data Mixing as the Pillar of Generalization for In-Language Reasoning,Mehrnaz Mofakhami; Ananya Sahu; Alejandro R. Salamanca; Daniel D'souza; Alexandre Berard; Thomas Euyang; Marzieh Fadaee; Julia Kreutzer,https://arxiv.org/abs/2609.10445v1,,,2026-09-09T16:56:25Z,arXiv,2609.10445,,
1.0,RESEARCH_PAPER,ConvMem: Convolutional Memory for Long-Context Reasoning,Hongming Zhang; Zhaozhen Gu; Fengshuo Bai; Ming Hao; Qingyang Zhang; Yuanyuan Wang; Shiyang Tang; Yanna Wang; Bo Xu,https://arxiv.org/abs/2609.10441v1,,,2026-09-09T16:53:02Z,arXiv,2609.10441,,
1.0,RESEARCH_PAPER,Forgetting Only What Matters: Layer-Selective Unlearning toward Robust LLMs,Ravi Ranjan; Olivera Kotevska; Agoritsa Polyzou,https://arxiv.org/abs/2609.10439v1,,,2026-09-09T16:50:41Z,arXiv,2609.10439,,
1.0,RESEARCH_PAPER,Do speech foundation models really learn words?,Robin Huo; Ewan Dunbar,https://arxiv.org/abs/2609.10434v1,,,2026-09-09T16:47:59Z,arXiv,2609.10434,,
1.0,RESEARCH_PAPER,Multi-Agent Reinforcement Learning for Autonomous UAV Exploration in Wildfire Response,Caden Chandra; Jerry Ng,https://arxiv.org/abs/2609.10433v1,,,2026-09-09T16:45:19Z,arXiv,2609.10433,,
1.0,RESEARCH_PAPER,Algorithmic stability via ensembling,Rina Foygel Barber; Richard J. Samworth,https://arxiv.org/abs/2609.10428v1,,,2026-09-09T16:39:35Z,arXiv,2609.10428,,
1.0,RESEARCH_PAPER,Emergency Department Revisit Quality Review Screening: Exploring Human Decision-Making and Artificial Intelligence Support,Jonathan A. Handler; Marlene I. Robles-Granda; Jacob E. Mefford; Jeremy S. McGarvey; Gregory S. Podolej; Colleen J. Klein; Matthew D. Dalstrom; William F. Bond,https://arxiv.org/abs/2609.10421v1,,,2026-09-09T16:37:35Z,arXiv,2609.10421,,
1.0,RESEARCH_PAPER,Fortunate Recall: Ontology-Driven Memory Lifecycle Management for Persistent Coherence in LLMs,Ansuman Mullick; Eray Tüzün,https://arxiv.org/abs/2609.10413v1,,,2026-09-09T16:31:45Z,arXiv,2609.10413,,
1.0,RESEARCH_PAPER,Can Foundation Models Moderate Online Content? Evaluating Instruction- vs. Example-Driven Policy Operationalization,Ayan Majumdar; Shounak Paul; Pushpdeep Singh; Ines Abdelaziz; Sayeh Jarollahi; Seungeon Lee; Krishna P. Gummadi; Ingmar Weber; Abhisek Dash,https://arxiv.org/abs/2609.10410v1,,,2026-09-09T16:30:15Z,arXiv,2609.10410,,
1.0,RESEARCH_PAPER,HybridFLow: SDN-Orchestrated Client Partitioning for Hybrid Federated Learning,Osama Abu Hamdan; Rabin Pandey; Hao Che; Engin Arslan; Md Arifuzzaman,https://arxiv.org/abs/2609.10404v1,,,2026-09-09T16:23:53Z,arXiv,2609.10404,,
1.0,RESEARCH_PAPER,Retrofitting Code Using LLMs to Support Exceptional Behavior,Linghan Zhong; Jiyang Zhang; Jayanth Srinivasa; Junyi Jessy Li; Milos Gligoric,https://arxiv.org/abs/2609.10397v1,,,2026-09-09T16:18:47Z,arXiv,2609.10397,,
1.0,RESEARCH_PAPER,Rosetta at AlexandriaX-2026: LoRA-Adapted NileChat for Context-Aware Dialectal Arabic Dialogue Translation,Nada Esmaeil; Fathima Rena; Sibi Subhash; Osama Elgendy; Mina Naguib; Salma Omar; Muhammad Arif,https://arxiv.org/abs/2609.10395v1,,,2026-09-09T16:15:41Z,arXiv,2609.10395,,
1.0,RESEARCH_PAPER,MOONWALK: Mediating Operations with Intent-Evidence-Action Alignment Across Junior-Supervisor Review Workflows in Animation/VFX Pre-Production,Shih-Yu Lai; Wen-Fan Wang; Sai Ling; Shaune Jan; Bing-Yu Chen; Xiang Anthony Chen,https://arxiv.org/abs/2609.10385v1,,,2026-09-09T16:10:29Z,arXiv,2609.10385,,
1.0,RESEARCH_PAPER,Searching for New Physics with Reinforcement Learning,Jacky Kumar; Marianne Bouchard; David London,https://arxiv.org/abs/2609.10382v1,,,2026-09-09T16:07:39Z,arXiv,2609.10382,,
1.0,RESEARCH_PAPER,PACE: Perceived-Latency-Aware Cascading Service Routing and Filler Control for QoE-Efficient Retrieval-Augmented Dialogue Serving,Lin Huang; Yujuan Tan; Weisheng Li; Lixiang Zeng; Kun Yang; Suihan Xiao,https://arxiv.org/abs/2609.10372v1,,,2026-09-09T16:02:36Z,arXiv,2609.10372,,
1.0,RESEARCH_PAPER,OmniMed-FL: A Robust Multimodal Federated Learning Framework for Clinical Diagnosis,Ayush Debnath; Ruelia Saha; Sudip Misra,https://arxiv.org/abs/2609.10364v1,,,2026-09-09T15:56:26Z,arXiv,2609.10364,,
1.0,RESEARCH_PAPER,A Later Test Set Is Not a New Domain: Pretraining Familiarity Survives a Contamination-Free Hold-Out,Mahdi Naser Moghadasi; Faezeh Ghaderi,https://arxiv.org/abs/2609.10357v1,,,2026-09-09T15:52:55Z,arXiv,2609.10357,,
1.0,RESEARCH_PAPER,Why Is Video Still So Expensive? A Survey of Inference-Efficiency Mechanisms in Video and Audiovisual LLMs,Killian Steunou; Yannis Tevissen; Mounîm A. El Yacoubi,https://arxiv.org/abs/2609.10355v1,,,2026-09-09T15:50:39Z,arXiv,2609.10355,,
1.0,RESEARCH_PAPER,Cyber-Financial Contagion: Modeling the Propagation of an AI Vendor Compromise Through the Banking System,Alex Leytes,https://arxiv.org/abs/2609.10350v1,,,2026-09-09T15:46:16Z,arXiv,2609.10350,,
1.0,RESEARCH_PAPER,Beyond One-Size-Fits-All: Sample-Adaptive Strategy Routing for Vision Token Pruning in MLLMs,Haiji Liang; Pengfei Zhou; Zhenglin Wan; Wei Wang; Yang You; Wangbo Zhao,https://arxiv.org/abs/2609.10346v1,,,2026-09-09T15:44:32Z,arXiv,2609.10346,,
1.0,RESEARCH_PAPER,TimeCues Studio: A Workspace for Music Annotation and Algorithm Prototyping,Sapir Caduri; Yoav Goldberg,https://arxiv.org/abs/2609.10338v1,,,2026-09-09T15:35:36Z,arXiv,2609.10338,,
1.0,RESEARCH_PAPER,From Symbolic Perception to Logical Deduction: A Framework for Guiding Language Models in Geometric Reasoning,Weichen Dai; Rafael Medeiros Cabral; Ziyi Shou; Yan Cao; Xin Shen; Dongcai Lu; Yi Zhou,https://arxiv.org/abs/2609.10335v1,,,2026-09-09T15:33:25Z,arXiv,2609.10335,,
1.0,RESEARCH_PAPER,"On-Policy Distillation for Vision-Language Model Adaptation, an Effective Paradigm on Low-Quality Multimodal Data",Hongyuan Zhang; Xianda Guo; Yanlun Peng; Qianlong Yang; Yubin Guo; Pinhan Fu; Mulin Chen; Xiaozhen Qiao; Ping Luo,https://arxiv.org/abs/2609.10321v1,,,2026-09-09T15:26:28Z,arXiv,2609.10321,,
1.0,RESEARCH_PAPER,TRACE: Training Reasoning Agents for Causal Exploration with Synthesized Rewards,Rui Sun; Zhan Shi; Bing He,https://arxiv.org/abs/2609.10315v1,,,2026-09-09T15:21:47Z,arXiv,2609.10315,,
1.0,RESEARCH_PAPER,"One Loop, Two Gains: Can Active Learning win the Lottery for Free?",Benedikt Tscheschner; Eduardo Veas; Marc Masana,https://arxiv.org/abs/2609.10311v1,,,2026-09-09T15:18:37Z,arXiv,2609.10311,,
1.0,RESEARCH_PAPER,View-Structured Conformal Prediction for 3D Gaussian Splatting,Junzheng Chu; Bin Pan; Zhenwei Shi,https://arxiv.org/abs/2609.10307v1,,,2026-09-09T15:16:52Z,arXiv,2609.10307,,
1.0,RESEARCH_PAPER,RiLM: Parameter-Efficient Language Modeling via Geodesic Decoding,Fang Li,https://arxiv.org/abs/2609.10305v1,,,2026-09-09T15:16:31Z,arXiv,2609.10305,,
1.0,RESEARCH_PAPER,A Dominant Diffuse Phase in the Sparse Autoencoder Phase Diagram,Alexis D. Plascencia,https://arxiv.org/abs/2609.10299v1,,,2026-09-09T15:13:42Z,arXiv,2609.10299,,
1.0,RESEARCH_PAPER,Learning Intrusion Response Strategies for OT Systems,Duc Huy Le; Rolf Stadler,https://arxiv.org/abs/2609.10298v1,,,2026-09-09T15:12:52Z,arXiv,2609.10298,,
1.0,RESEARCH_PAPER,The Semantic Bottleneck: Leveraging Semantic Representations for Non-Invasive Speech Decoding,Gilad D. Landau; Dulhan Jayalath; Oiwi Parker Jones,https://arxiv.org/abs/2609.10296v1,,,2026-09-09T15:11:57Z,arXiv,2609.10296,,
1.0,RESEARCH_PAPER,GANDR: Claim Auditing for Verifiable Legal Answer Generation,Chen Qian; Yimeng Wang; Yu Chen; Lingfei Wu; Andreas Stathopoulos,https://arxiv.org/abs/2609.10293v1,,,2026-09-09T15:08:09Z,arXiv,2609.10293,,
1.0,RESEARCH_PAPER,Training Trajectories Determine Circuit Removability in Annealable Soft-Prior Transformers,Zonglin Yang; Ziming Zhao; Wei Tang; Xunyu Jiang; Yihong Liu; Tailin Chen; Zifu Yu; Jiayu Liu,https://arxiv.org/abs/2609.10287v1,,,2026-09-09T15:06:40Z,arXiv,2609.10287,,
1.0,RESEARCH_PAPER,Structural Fusion of Bayesian Networks with Limited Treewidth Using Genetic Algorithms,Pablo Torrijos; José A. Gámez; José M. Puerta,https://arxiv.org/abs/2609.10276v1,,,2026-09-09T14:57:11Z,arXiv,2609.10276,,
1.0,RESEARCH_PAPER,KVShareArena: KV-Cache Reuse Across Contexts and Model Checkpoints,Xi Shi; Qian Lou,https://arxiv.org/abs/2609.10266v1,,,2026-09-09T14:53:45Z,arXiv,2609.10266,,
1.0,RESEARCH_PAPER,Maverick: Private and Verifiable LLM Inference Made Practical via Matrix-Vector Multiplication Delegation,Ben Merbaum; Mohammad Amin Raeisi; Wenhao Wang; Charalampos Papamanthou; Katerina Sotiraki; Fan Zhang,https://arxiv.org/abs/2609.10264v1,,,2026-09-09T14:53:17Z,arXiv,2609.10264,,
1.0,RESEARCH_PAPER,What Should an Agent Forget? Separating What Is Stored from What Is Used,Yuhang Li; Yuchen Li,https://arxiv.org/abs/2609.10263v1,,,2026-09-09T14:48:09Z,arXiv,2609.10263,,
1.0,RESEARCH_PAPER,DiSCo: A Distribution-First Steering and Cultural Prior Evaluation Framework for Measuring Cultural Preference Bias in LLMs,Bhuvan Arora; Devesh Saraogi; Sravya Varada; Dhruv Kumar,https://arxiv.org/abs/2609.10253v1,,,2026-09-09T14:40:08Z,arXiv,2609.10253,,
1.0,RESEARCH_PAPER,A-JIT: Agentic Just-In-Time Software Construction,Mark Marron; Earl T. Barr,https://arxiv.org/abs/2609.10248v1,,,2026-09-09T14:36:51Z,arXiv,2609.10248,,
1.0,RESEARCH_PAPER,Two-Token Features and Small-Large Ensembles for VLM Hallucination Detection,Eli Schwartz,https://arxiv.org/abs/2609.10244v1,,,2026-09-09T14:34:27Z,arXiv,2609.10244,,
1.0,RESEARCH_PAPER,LiteRAG: Cost-Efficient Graph-Based Retrieval-Augmented Generation,Daniel Alejandro Coll Tejeda; Pedro García López; Daniel Barcelona-Pons,https://arxiv.org/abs/2609.10239v1,,,2026-09-09T14:32:07Z,arXiv,2609.10239,,
1.0,RESEARCH_PAPER,The Answer Path and the Grounding Instruction in LLM Question Answering over Knowledge Graphs,Arquimedes Canedo,https://arxiv.org/abs/2609.10237v1,,,2026-09-09T14:31:11Z,arXiv,2609.10237,,
1.0,RESEARCH_PAPER,$Φ$-Bench: Can Large Language Models Engineer the Infrastructure That Powers Them?,Leilei Ding; Shumin Wang; Yuting Huang; Fanqi Wan; Yinmin Zhang; Qi Han; Yiming Xu; Feiyuan Zhang; Xiaomeng Chu; Guoliang You; Wuyang Zhang; Daxin Jiang; Yanyong Zhang,https://arxiv.org/abs/2609.10226v1,,,2026-09-09T14:23:47Z,arXiv,2609.10226,,
1.0,RESEARCH_PAPER,Hierarchical and Permutation-Invariant Feature Transformation Learning via Policy-Guided Embedding Search,Rui Liu; Tao Zhe; Yanyong Huang; Sankha Narayan Guria; Xiao Luo; Wei Fan; Yanjie Fu; Dongjie Wang,https://arxiv.org/abs/2609.10225v1,,,2026-09-09T14:23:34Z,arXiv,2609.10225,,
1.0,RESEARCH_PAPER,Why Sample What You Can Enumerate? Exact Policy Optimization for Genomic Tool Selection,Haoyue Liu; Xiaoyu Ma; Ye Chen; Zhichao Wang; Xiaoying Tang,https://arxiv.org/abs/2609.10221v1,,,2026-09-09T14:20:47Z,arXiv,2609.10221,,
1.0,RESEARCH_PAPER,Through the Looking Glass: Directly Reading and Writing Transformers,Mark Oskin,https://arxiv.org/abs/2609.10210v1,,,2026-09-09T14:12:02Z,arXiv,2609.10210,,
1.0,RESEARCH_PAPER,Robust Beam Prediction for V2X Networks with Multi-Modal Sensing,Chen Shang; Dinh Thai Hoang; Diep N. Nguyen; Jiadong Yu,https://arxiv.org/abs/2609.10200v1,,,2026-09-09T14:04:55Z,arXiv,2609.10200,,
1.0,RESEARCH_PAPER,Politics of Feelings: Emotional Expression and Legislative Effectiveness in the U.S. Congress,Segun Aroyehun,https://arxiv.org/abs/2609.10198v1,,,2026-09-09T14:03:50Z,arXiv,2609.10198,,
1.0,RESEARCH_PAPER,An Exponential Deterministic--Randomized Gap in ERM-Oracle Complexity for Thresholds on an Unknown Order,Xuan Li,https://arxiv.org/abs/2609.10196v1,,,2026-09-09T14:02:47Z,arXiv,2609.10196,,
1.0,RESEARCH_PAPER,Are You Learning Biological Signal or Shortcuts? Auditing and Mitigating Bias in Protein-Protein Interaction Datasets,Judith Bernett; Anton Spannagl; Joel Ås; Markus List; David B. Blumenthal,https://arxiv.org/abs/2609.10193v1,,,2026-09-09T14:02:18Z,arXiv,2609.10193,,
1.0,RESEARCH_PAPER,Who Argues What? Joint Argument-Entity Detection and Classification in Political Debates,Lucio La Cava; Stefano Francesco Monea; Sergio Greco,https://arxiv.org/abs/2609.10192v1,,,2026-09-09T14:01:54Z,arXiv,2609.10192,,
1.0,RESEARCH_PAPER,Can AI Agents Deliver Verifiable Network-Wide Outcomes Across Authority Boundaries?,Tianzhu Zhang; Chih-Kai Huang; Meikang Qiu,https://arxiv.org/abs/2609.10181v1,,,2026-09-09T13:51:15Z,arXiv,2609.10181,,
1.0,RESEARCH_PAPER,Beyond Surface Imitation: Contrastive Modeling for Reasoning Path Alignment in Multimodal In-Context Learning,Mingbo Yang; Wenqiang Wang; Zhaolu Kang; Peng Chen; Yannan Chen; Sunshang Wang; Yan Xiao,https://arxiv.org/abs/2609.10177v1,,,2026-09-09T13:45:02Z,arXiv,2609.10177,,
1.0,RESEARCH_PAPER,CoGe-GCD: Reframing Generalized Category Discovery with Compositional Generalization,Luyao Tang; Jiewei Zheng; Kunze Huang; Chaoqi Chen; Yue Huang; Cheng Chen,https://arxiv.org/abs/2609.10158v1,,,2026-09-09T13:34:37Z,arXiv,2609.10158,,
1.0,RESEARCH_PAPER,From Retrieval to Weights: Parametric Individualization of Small Language Models with Individual Text Corpora,Christoph Wigbels; Ali Abusaleh; Markus T. Jansen; Alexander Mehler; Markus J. Hofmann,https://arxiv.org/abs/2609.10155v1,,,2026-09-09T13:32:04Z,arXiv,2609.10155,,
1.0,RESEARCH_PAPER,CompassOPD: Cross-Family On-Policy Distillation via Within-Family Likelihood Shifts,Naibin Gu; Qingyi Si; Chenxu Yang; Chuanyu Qin; Junhao Zhou; Peng Fu; Zheng Lin; Weiping Wang,https://arxiv.org/abs/2609.10154v1,,,2026-09-09T13:31:57Z,arXiv,2609.10154,,
1.0,RESEARCH_PAPER,YallaMorph: A Benchmark for Evaluating Arabic Morphological Generation in Large Language Models,Mahmoud Reda; Salam Khalifa; Reham Marzouk; Nizar Habash,https://arxiv.org/abs/2609.10153v1,,,2026-09-09T13:31:56Z,arXiv,2609.10153,,
1.0,RESEARCH_PAPER,Kernel-Managed Shared Memory for System-Wide Personalization,Ryan Lum; Yongfeng Zhang,https://arxiv.org/abs/2609.10144v1,,,2026-09-09T13:20:47Z,arXiv,2609.10144,,
1.0,RESEARCH_PAPER,"Active Adaptation, Not Static Defense: Temporal Dynamics of Preventative Steering in Adversarial Fine-Tuning",Jing Guan; Yachao Yang; Zhaoliang Liu; Yuyao Zhang; Fanyu Meng; Junlan Feng,https://arxiv.org/abs/2609.10142v1,,,2026-09-09T13:19:37Z,arXiv,2609.10142,,
1.0,RESEARCH_PAPER,The Sample Complexity of Quantum Entanglement Allocation,Nathan Roll,https://arxiv.org/abs/2609.10141v1,,,2026-09-09T13:19:27Z,arXiv,2609.10141,,
1.0,RESEARCH_PAPER,Agent-Based ML-LLM Fusion with Self-Optimizing Prompts for Plateau Weather Alerts,Shuai Yan; Yang Xu; Shan He,https://arxiv.org/abs/2609.10135v1,,,2026-09-09T13:15:46Z,arXiv,2609.10135,,
1.0,RESEARCH_PAPER,Context operations to architecture modelling output from large language models and evaluation criteria for their use in systems engineering design,Vinicius Kaster Marini; Petter Krus,https://arxiv.org/abs/2609.10132v1,,,2026-09-09T13:09:01Z,arXiv,2609.10132,,
1.0,RESEARCH_PAPER,SA-Profile: Automated Sulcus Angle Profiling from Super-Resolution MRI,Michael Wehrli; Leo Widmer; Edwin Li; Noel Fiechter; Lorenzo Pettinari; Sidaty El Hadramy; Carol C. Hasler; Philippe C. Cattin,https://arxiv.org/abs/2609.10125v1,,,2026-09-09T13:01:59Z,arXiv,2609.10125,,
1.0,RESEARCH_PAPER,"If It's Not Buggy, Don't Fix It: On the Dynamics of Iterative Bug-fixing with LLMs",Xietao Wang-Lin; Anton Isopoussu; Louis Mahon,https://arxiv.org/abs/2609.10123v1,,,2026-09-09T13:00:47Z,arXiv,2609.10123,,
1.0,RESEARCH_PAPER,ProbPlug: A Plugin Uncertainty Network for Reliable Confidence in LLM Binary Classification,Jianzong Wang; Chuhang Liu; Botao Zhao; Zuheng Kang; Xulong Zhang; Xiaoyang Qu; Junqing Peng; Zhiewei Ye; Yayun He,https://arxiv.org/abs/2609.10122v1,,,2026-09-09T13:00:22Z,arXiv,2609.10122,,
1.0,RESEARCH_PAPER,"Data-Centric Post-Training for Financial Reasoning: Mining, Distillation, and Verifiable Learning",Zhirayr Hayrapetyan; Andrei Kalmykov; Denis Kokosinskii; Dmitry Stanishevskii; Dmitry Zmitrovich,https://arxiv.org/abs/2609.10113v1,,,2026-09-09T12:46:33Z,arXiv,2609.10113,,
1.0,RESEARCH_PAPER,Storage-Scalable Progressive Semantic Communication via Knowledge-Base Reuse,Heng Zhu; Ye Liu; Kun Zhu; Feifei Song,https://arxiv.org/abs/2609.10112v1,,,2026-09-09T12:46:19Z,arXiv,2609.10112,,
1.0,RESEARCH_PAPER,A Trust-Network-Based Federated Learning Framework for Multi-Center Aging Clock Prediction,Chunxu Zhang; Bo Li; Wenliang Wang; Yang Liu; Di Jiang; Yuan Huang; Yo-ichi Nabeshima; Akinori Yamamura; Bo Yang; Qiang Yang,https://arxiv.org/abs/2609.10108v1,,,2026-09-09T12:42:39Z,arXiv,2609.10108,,
1.0,RESEARCH_PAPER,Beyond Training: A Feasibility Taxonomy for Inference-Time AI Governance,Samar Ansari,https://arxiv.org/abs/2609.10105v1,,,2026-09-09T12:37:17Z,arXiv,2609.10105,,
1.0,RESEARCH_PAPER,A Systematic Evaluation of Molecule Generation Models for De Novo Drug Design: From Benchmarks to Practical Insights,Xinrui Xu; Xueer Wang; Dan Luo; Sisi Yuan; Xuan Lin,https://arxiv.org/abs/2609.10099v1,,,2026-09-09T12:23:27Z,arXiv,2609.10099,,
1.0,RESEARCH_PAPER,RAP: Research Attention Prediction Reveals Target-Conditioned Evidence Acquisition Biases,Yingqian Wu; Jingcong Liang; Siyuan Wang; Zhenfei Yin; Philip Torr; Junchi Yu; Zhongyu Wei,https://arxiv.org/abs/2609.10092v1,,,2026-09-09T12:15:14Z,arXiv,2609.10092,,
1.0,RESEARCH_PAPER,Hybrid Quantum-Classical NLP Classification with Compact Semantic Representations: An Experimental Analysis of Representation Compression,Ali Hassan; Zijia Zhao; Maha A. Metawei,https://arxiv.org/abs/2609.10089v1,,,2026-09-09T12:09:50Z,arXiv,2609.10089,,
1.0,RESEARCH_PAPER,A statistical approach to bias in zero-shot learning: the lens of handwriting recognition,Clarence Chew; Gim Siang Chia; Sukalpa Chanda; Subhroshekhar Ghosh; Soumendu Sundar Mukherjee,https://arxiv.org/abs/2609.10084v1,,,2026-09-09T12:06:49Z,arXiv,2609.10084,,
1.0,RESEARCH_PAPER,Physics-Informed Multi-Task Surrogate Model for the Martian Nightside Thermosphere,Sergey Nikiforov,https://arxiv.org/abs/2609.10077v1,,,2026-09-09T12:00:52Z,arXiv,2609.10077,,
1.0,RESEARCH_PAPER,Reference-Based Bias Detection in LLMs via Relative Representations of Hidden States,Marek Jeliński; Jan Dubiński; Maciej Chrabaszcz; Sebastian Cygert,https://arxiv.org/abs/2609.10060v1,,,2026-09-09T11:33:35Z,arXiv,2609.10060,,
1.0,RESEARCH_PAPER,NOPE-HYPE: A Structured Simulation Workflow for Robust Speech-to-Text Across Diverse Acoustic Environments,Niramay M. Patel; Bibek Behera; Raksha Sharma,https://arxiv.org/abs/2609.10058v1,,,2026-09-09T11:32:18Z,arXiv,2609.10058,,
1.0,RESEARCH_PAPER,OntologyAligner: Ontology-Aligned Retrieval and Hierarchy-Guided Large Language Model Reranking for Biomedical Ontology Normalization,Jie Song; Zhichuan Xu; Ziyu Lu; Meng Xiao; Cheng Bi; Yuxin Zhang; Xin Zheng; Xiaoran Li; Qiongfang Cao; Hao Yang; Bairong Shen,https://arxiv.org/abs/2609.10055v1,,,2026-09-09T11:30:25Z,arXiv,2609.10055,,
1.0,RESEARCH_PAPER,Orukeet: Multilingual ASR with Frozen Gabor Kernels,Nathan Roll; Irene Yi; Büşra Marşan; Vianney Grenez; Gabriel Stein; Momcilo Mrkaic; Pavle Padjin; Vladimir Zeljkovic; Calbert Graham,https://arxiv.org/abs/2609.10054v1,,,2026-09-09T11:30:03Z,arXiv,2609.10054,,
1.0,RESEARCH_PAPER,Direct Diversity Optimization for Diverse Successful Trajectories in Preference Post-Training,Junwon Ko; Dong-Jae Lee; Minchan Kwon; Sunghyun Baek; Junmo Kim,https://arxiv.org/abs/2609.10052v1,,,2026-09-09T11:27:34Z,arXiv,2609.10052,,
1.0,RESEARCH_PAPER,Zero-Shot Temporal Localisation of Audio Deepfakes in Multi-Speaker Conversations,Soumyadeep Roy,https://arxiv.org/abs/2609.10051v1,,,2026-09-09T11:27:26Z,arXiv,2609.10051,,
1.0,RESEARCH_PAPER,MedDeID enables locally governed clinical-text de-identification from real or synthetic training data,Stig Hellemans; Tom Stroobants; Elyne Scheurwegs; Pieter Meysman; Philippe G. Jorens; Kris Laukens,https://arxiv.org/abs/2609.10049v1,,,2026-09-09T11:24:56Z,arXiv,2609.10049,,
1.0,RESEARCH_PAPER,Belief-State Engine: Augmenting LLMs for Principled Planning Under Partial Observability,Arnab Chattopadhayay; Debdipta Halder,https://arxiv.org/abs/2609.10036v1,,,2026-09-09T11:07:47Z,arXiv,2609.10036,,
1.0,RESEARCH_PAPER,Field-level prediction of mid-plane stress tensor fields in concrete target penetration: a cross-velocity graph neural operator surrogate,Wenpu Du; Peng Zhou; Yunlong Xia; Sinuo Xin; Congcong Zhang; Boyang Zhang; Yi Zhang; Wenzheng Xu,https://arxiv.org/abs/2609.10032v1,,,2026-09-09T11:04:59Z,arXiv,2609.10032,,
